2.850000000000000000e+01,1.399276186987348467e+02
2.875000000000000000e+01,1.396647142298712367e+02
2.900000000000000000e+01,1.392409680483867760e+02
2.925000000000000000e+01,1.390000000000000000e+02
2.950000000000000000e+01,1.390000000000000000e+02
2.975000000000000000e+01,1.390000000000000000e+02
3.000000000000000000e+01,1.391800279713469592e+02
3.025000000000000000e+01,1.398125876497311140e+02
3.050000000000000000e+01,1.404451473281152687e+02
3.075000000000000000e+01,1.411032289701434479e+02
3.100000000000000000e+01,1.419435455271112971e+02
3.125000000000000000e+01,1.427838620840791179e+02
3.150000000000000000e+01,1.427439719961619744e+02
3.175000000000000000e+01,1.423992877078440529e+02
3.200000000000000000e+01,1.420546034195261313e+02
3.225000000000000000e+01,1.429043015402849051e+02
3.250000000000000000e+01,1.439788244281131426e+02
3.275000000000000000e+01,1.448970589055838900e+02
3.300000000000000000e+01,1.458121514977348454e+02
3.325000000000000000e+01,1.467272440898858008e+02
3.350000000000000000e+01,1.456656550748913901e+02
3.375000000000000000e+01,1.437647062571010679e+02
3.400000000000000000e+01,1.418637574393107172e+02
3.425000000000000000e+01,1.399628086215203950e+02
3.450000000000000000e+01,1.395265187322380598e+02
3.475000000000000000e+01,1.405934010229361490e+02
3.500000000000000000e+01,1.416602833136342383e+02
3.525000000000000000e+01,1.451693078742841578e+02
3.550000000000000000e+01,1.498192506448149857e+02
3.575000000000000000e+01,1.544691934153457851e+02
3.600000000000000000e+01,1.591191361858766129e+02
3.625000000000000000e+01,1.613239343425172478e+02
3.650000000000000000e+01,1.629572827005239049e+02
3.675000000000000000e+01,1.630000000000000000e+02
3.700000000000000000e+01,1.630000000000000000e+02
3.725000000000000000e+01,1.629565689294988715e+02
3.750000000000000000e+01,1.611078675770778830e+02
3.775000000000000000e+01,1.592591662246568944e+02
3.800000000000000000e+01,1.574104648722359059e+02
3.825000000000000000e+01,1.562448920880648586e+02
3.850000000000000000e+01,1.572779697866889421e+02
3.875000000000000000e+01,1.578383340750021659e+02
3.900000000000000000e+01,1.573013952806743134e+02
3.925000000000000000e+01,1.567644564863464609e+02
3.950000000000000000e+01,1.562275176920186084e+02
3.975000000000000000e+01,1.560000000000000000e+02
4.000000000000000000e+01,1.560000000000000000e+02
4.025000000000000000e+01,1.558463055559925579e+02
4.050000000000000000e+01,1.554516473217655630e+02
4.075000000000000000e+01,1.550569890875385397e+02
4.100000000000000000e+01,1.557012513351077700e+02
4.125000000000000000e+01,1.565208542404282923e+02
4.150000000000000000e+01,1.572291936333656395e+02
4.175000000000000000e+01,1.577809452124793665e+02
4.200000000000000000e+01,1.583326967915930936e+02
4.225000000000000000e+01,1.588844483707068207e+02
4.250000000000000000e+01,1.587262498693667965e+02
4.275000000000000000e+01,1.583799819091765073e+02
4.300000000000000000e+01,1.580337139489862182e+02
4.325000000000000000e+01,1.571562455772844089e+02
4.350000000000000000e+01,1.562214787453703480e+02
4.375000000000000000e+01,1.552867119134562586e+02
4.400000000000000000e+01,1.554320054606530164e+02
4.425000000000000000e+01,1.560551384148556906e+02
4.450000000000000000e+01,1.566782713690583648e+02
4.475000000000000000e+01,1.568493082938825580e+02
4.500000000000000000e+01,1.565377634328439171e+02
4.525000000000000000e+01,1.562262185718052763e+02
4.550000000000000000e+01,1.563661547577698627e+02
4.575000000000000000e+01,1.577030655053595183e+02
4.600000000000000000e+01,1.590399762529492023e+02
4.625000000000000000e+01,1.603768870005388578e+02
4.650000000000000000e+01,1.603303716634125635e+02
4.675000000000000000e+01,1.590761882166007979e+02
4.700000000000000000e+01,1.578220047697890038e+02
4.725000000000000000e+01,1.565678213229772382e+02
4.750000000000000000e+01,1.585242520510069255e+02
4.775000000000000000e+01,1.631367955291733836e+02
4.800000000000000000e+01,1.677493390073398700e+02
4.825000000000000000e+01,1.720618874060172061e+02
4.850000000000000000e+01,1.728507024563115806e+02
4.875000000000000000e+01,1.736395175066059551e+02
4.900000000000000000e+01,1.750066798827692764e+02
4.925000000000000000e+01,1.768605764161157197e+02
4.950000000000000000e+01,1.787144729494621629e+02
4.975000000000000000e+01,1.780339632539127592e+02
5.000000000000000000e+01,1.768920562005765476e+02
5.025000000000000000e+01,1.757501491472403359e+02
5.050000000000000000e+01,1.749165156032937318e+02
5.075000000000000000e+01,1.746731729164991123e+02
5.100000000000000000e+01,1.744298302297044643e+02
5.125000000000000000e+01,1.741864875429098447e+02
5.150000000000000000e+01,1.741333818210561901e+02
5.175000000000000000e+01,1.747042622812507773e+02
5.200000000000000000e+01,1.752751427414453644e+02
5.225000000000000000e+01,1.758460232016399516e+02
5.250000000000000000e+01,1.747795194988065361e+02
5.275000000000000000e+01,1.731082737555719859e+02
5.300000000000000000e+01,1.714370280123374641e+02
5.325000000000000000e+01,1.699005019231724987e+02
5.350000000000000000e+01,1.684116791372148043e+02
5.375000000000000000e+01,1.669228563512571384e+02
5.400000000000000000e+01,1.654340335652994725e+02
5.425000000000000000e+01,1.656196286270760254e+02
5.450000000000000000e+01,1.664942272679749067e+02
5.475000000000000000e+01,1.673688259088737880e+02
5.500000000000000000e+01,1.682095886193798151e+02
5.525000000000000000e+01,1.689626183439028182e+02
5.550000000000000000e+01,1.697156480684258497e+02
5.575000000000000000e+01,1.704686777929488528e+02
5.600000000000000000e+01,1.713585471339459900e+02
5.625000000000000000e+01,1.725763527031149920e+02
5.650000000000000000e+01,1.737941582722839939e+02
5.675000000000000000e+01,1.749857316161429992e+02
5.700000000000000000e+01,1.735333454914691345e+02
5.725000000000000000e+01,1.720809593667952981e+02
5.750000000000000000e+01,1.706285732421214334e+02
5.775000000000000000e+01,1.691761871174475971e+02
5.800000000000000000e+01,1.676449183263483178e+02
5.825000000000000000e+01,1.657777295152197610e+02
5.850000000000000000e+01,1.639105407040911757e+02
5.875000000000000000e+01,1.620433518929626189e+02
5.900000000000000000e+01,1.656765538100229094e+02
5.925000000000000000e+01,1.694404978716938217e+02
5.950000000000000000e+01,1.732044419333647056e+02
5.975000000000000000e+01,1.769683859950356180e+02
6.000000000000000000e+01,1.807323300567065019e+02
6.025000000000000000e+01,1.830000000000000000e+02
6.050000000000000000e+01,1.830000000000000000e+02
6.075000000000000000e+01,1.830000000000000000e+02
6.100000000000000000e+01,1.830000000000000000e+02
6.125000000000000000e+01,1.829018543249032405e+02
6.150000000000000000e+01,1.823177788714889971e+02
6.175000000000000000e+01,1.817337034180747821e+02
6.200000000000000000e+01,1.811496279646605387e+02
6.225000000000000000e+01,1.806758545850828739e+02
6.250000000000000000e+01,1.802400703186506234e+02
6.275000000000000000e+01,1.805588420420697560e+02
6.300000000000000000e+01,1.818031814063064928e+02
6.325000000000000000e+01,1.830475207705432013e+02
6.350000000000000000e+01,1.842757885709051777e+02
6.375000000000000000e+01,1.854516071706007665e+02
6.400000000000000000e+01,1.866274257702963837e+02
6.425000000000000000e+01,1.878032443699920009e+02
6.450000000000000000e+01,1.894529321915272249e+02
6.475000000000000000e+01,1.911978502895320560e+02
6.500000000000000000e+01,1.929427683875368587e+02
6.525000000000000000e+01,1.946876864855416613e+02
6.550000000000000000e+01,1.961780081253434673e+02
6.575000000000000000e+01,1.968960069892421814e+02
6.600000000000000000e+01,1.976140058531409238e+02
6.625000000000000000e+01,1.983703817288559321e+02
6.650000000000000000e+01,1.991713753499665813e+02
6.675000000000000000e+01,1.999723689710772589e+02
6.700000000000000000e+01,2.007733625921879081e+02
6.725000000000000000e+01,2.005466995059998112e+02
6.750000000000000000e+01,1.999145294419637366e+02
6.775000000000000000e+01,1.992823593779276905e+02
6.800000000000000000e+01,1.986501893138916159e+02
6.825000000000000000e+01,1.980180192498555414e+02
6.850000000000000000e+01,1.892379172504342648e+02
6.875000000000000000e+01,1.802187540661057596e+02
6.900000000000000000e+01,1.711995908817772261e+02
6.925000000000000000e+01,1.621804276974486925e+02
6.950000000000000000e+01,1.599797427096431193e+02
6.975000000000000000e+01,1.579182453152358505e+02
7.000000000000000000e+01,1.558567479208285533e+02
7.025000000000000000e+01,1.540849446046203468e+02
7.050000000000000000e+01,1.549401999468346673e+02
7.075000000000000000e+01,1.557954552890489879e+02
7.100000000000000000e+01,1.566507106312633368e+02
7.125000000000000000e+01,1.575010883260831349e+02
7.150000000000000000e+01,1.583480987779090299e+02
7.175000000000000000e+01,1.591951092297349248e+02
7.200000000000000000e+01,1.600498686573536986e+02
7.225000000000000000e+01,1.610527080054180260e+02
7.250000000000000000e+01,1.620555473534823534e+02
7.275000000000000000e+01,1.630583867015466808e+02
7.300000000000000000e+01,1.644594435661259695e+02
7.325000000000000000e+01,1.719848039193344107e+02
7.350000000000000000e+01,1.795101642725428519e+02
7.375000000000000000e+01,1.870355246257512931e+02
7.400000000000000000e+01,1.945608849789597343e+02
7.425000000000000000e+01,1.998947682340390486e+02
7.450000000000000000e+01,2.041777260305082109e+02
7.475000000000000000e+01,2.084606838269773732e+02
7.500000000000000000e+01,2.127436416234465639e+02
7.525000000000000000e+01,2.131979772871207217e+02
7.550000000000000000e+01,2.134085590403498998e+02
7.575000000000000000e+01,2.136191407935791062e+02
7.600000000000000000e+01,2.138297225468082843e+02
7.625000000000000000e+01,2.104030695803661786e+02
7.650000000000000000e+01,1.916098412323862021e+02
7.675000000000000000e+01,1.728166128844062257e+02
7.700000000000000000e+01,1.540233845364262493e+02
7.725000000000000000e+01,1.352301561884462444e+02
7.750000000000000000e+01,1.090118178131387339e+02
7.775000000000000000e+01,8.227340840657640797e+01
7.800000000000000000e+01,5.553499900001408207e+01
7.825000000000000000e+01,2.879658959345175617e+01
7.850000000000000000e+01,9.267357864413531487e+00
7.875000000000000000e+01,2.153521568655409624e+01
7.900000000000000000e+01,3.380307350869465921e+01
7.925000000000000000e+01,4.607093133083522218e+01
7.950000000000000000e+01,2.840463503271424628e+01
7.975000000000000000e+01,1.349627678442168133e+00
8.000000000000000000e+01,-2.570537967582990291e+01
